*********************************************************************************************
Basic information of the design:
5517 _24166_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
5518 _24167_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
5519 _24168_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5520 _24169_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5521 _24170_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
5522 _24171_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
5523 _24172_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5524 _24173_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
5525 _24174_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5526 _24175_ BUFx3_ASAP7_75t_R False False False -1 -1 324 270 
5527 _24176_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5528 _24177_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5529 _24178_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5530 _24179_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
5531 _24180_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5532 _24181_ OA22x2_ASAP7_75t_R False False False -1 -1 540 270 
5533 _24182_ OA22x2_ASAP7_75t_R False False False -1 -1 540 270 
5534 _24183_ NAND3x1_ASAP7_75t_R False False False -1 -1 594 270 
5535 _24184_ OA22x2_ASAP7_75t_R False False False -1 -1 540 270 
5536 _24185_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
5537 _24186_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5538 _24187_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
5539 _24188_ AND5x1_ASAP7_75t_R False False False -1 -1 432 270 
5540 _24189_ AOI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5541 _24190_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
5542 _24191_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
5543 _24192_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5544 _24193_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5545 _24194_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5546 _24195_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5547 _24196_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5548 _24197_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5549 _24198_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
5550 _24199_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
5551 _24200_ OA222x2_ASAP7_75t_R False False False -1 -1 648 270 
5552 _24201_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5553 _24202_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5554 _24203_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5555 _24204_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
5556 _24205_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5557 _24206_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5558 _24207_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
5559 _24208_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
5560 _24209_ OA22x2_ASAP7_75t_R False False False -1 -1 540 270 
5561 _24210_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5562 _24211_ OR5x1_ASAP7_75t_R False False False -1 -1 432 270 
5563 _24212_ OR5x1_ASAP7_75t_R False False False -1 -1 432 270 
5564 _24213_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5565 _24214_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5566 _24215_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5567 _24216_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5568 _24217_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5569 _24218_ BUFx6f_ASAP7_75t_R False False False -1 -1 540 270 
5570 _24219_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5571 _24220_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5572 _24221_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
5573 _24222_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
5574 _24223_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5575 _24224_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
5576 _24225_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5577 _24226_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
5578 _24227_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5579 _24228_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5580 _24229_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5581 _24230_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
5582 _24231_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5583 _24232_ AO222x2_ASAP7_75t_R False False False -1 -1 648 270 
5584 _24233_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
5585 _24234_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
5586 _24235_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
5587 _24236_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
5588 _24237_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5589 _24238_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5590 _24239_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5591 _24240_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5592 _24241_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
5593 _24242_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
5594 _24243_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5595 _24244_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
5596 _24245_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5597 _24246_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5598 _24247_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5599 _24248_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5600 _24249_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5601 _24250_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5602 _24251_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
5603 _24252_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
5604 _24253_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5605 _24254_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
5606 _24255_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5607 _24256_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5608 _24257_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5609 _24258_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5610 _24259_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
5611 _24260_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
5612 _24261_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5613 _24262_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
5614 _24263_ OR5x1_ASAP7_75t_R False False False -1 -1 432 270 
5615 _24264_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
5616 _24265_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
5617 _24266_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5618 _24267_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5619 _24268_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5620 _24269_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5621 _24270_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5622 _24271_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
5623 _24272_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5624 _24273_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
5625 _24274_ AND4x1_ASAP7_75t_R False False False -1 -1 378 270 
5626 _24275_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5627 _24276_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5628 _24277_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
5629 _24278_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5630 _24279_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5631 _24280_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5632 _24281_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
5633 _24282_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5634 _24283_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5635 _24284_ OA222x2_ASAP7_75t_R False False False -1 -1 648 270 
5636 _24285_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5637 _24286_ OA222x2_ASAP7_75t_R False False False -1 -1 648 270 
5638 _24287_ OA22x2_ASAP7_75t_R False False False -1 -1 540 270 
5639 _24288_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
5640 _24289_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5641 _24290_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
5642 _24291_ AND5x1_ASAP7_75t_R False False False -1 -1 432 270 
5643 _24292_ AOI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5644 _24293_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5645 _24294_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
5646 _24295_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
5647 _24296_ OR2x2_ASAP7_75t_R False False False -1 -1 324 270 
5648 _24297_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5649 _24298_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5650 _24299_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5651 _24300_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5652 _24301_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
5653 _24302_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5654 _24303_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5655 _24304_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5656 _24305_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
5657 _24306_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5658 _24307_ OA222x2_ASAP7_75t_R False False False -1 -1 648 270 
5659 _24308_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5660 _24309_ OA222x2_ASAP7_75t_R False False False -1 -1 648 270 
5661 _24310_ OA22x2_ASAP7_75t_R False False False -1 -1 540 270 
5662 _24311_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5663 _24312_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
5664 _24313_ AND5x1_ASAP7_75t_R False False False -1 -1 432 270 
5665 _24314_ AOI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5666 _24315_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5667 _24316_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
5668 _24317_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5669 _24318_ OR2x2_ASAP7_75t_R False False False -1 -1 324 270 
5670 _24319_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5671 _24320_ AOI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5672 _24321_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5673 _24322_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
5674 _24323_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5675 _24324_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5676 _24325_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5677 _24326_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
5678 _24327_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5679 _24328_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5680 _24329_ OA222x2_ASAP7_75t_R False False False -1 -1 648 270 
5681 _24330_ OA222x2_ASAP7_75t_R False False False -1 -1 648 270 
5682 _24331_ OA222x2_ASAP7_75t_R False False False -1 -1 648 270 
5683 _24332_ AND4x1_ASAP7_75t_R False False False -1 -1 378 270 
5684 _24333_ AOI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5685 _24334_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5686 _24335_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
5687 _24336_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
5688 _24337_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5689 _24338_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5690 _24339_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5691 _24340_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5692 _24341_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
5693 _24342_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
5694 _24343_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5695 _24344_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
5696 _24345_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5697 _24346_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
5698 _24347_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5699 _24348_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
5700 _24349_ OAI21x1_ASAP7_75t_R False False False -1 -1 432 270 
5701 _24350_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
5702 _24351_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5703 _24352_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5704 _24353_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
5705 _24354_ OR5x1_ASAP7_75t_R False False False -1 -1 432 270 
5706 _24355_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
5707 _24356_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5708 _24357_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5709 _24358_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5710 _24359_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5711 _24360_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
5712 _24361_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5713 _24362_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5714 _24363_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
5715 _24364_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5716 _24365_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5717 _24366_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5718 _24367_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5719 _24368_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
5720 _24369_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
5721 _24370_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5722 _24371_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
5723 _24372_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5724 _24373_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5725 _24374_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
5726 _24375_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5727 _24376_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
5728 _24377_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5729 _24378_ OR5x1_ASAP7_75t_R False False False -1 -1 432 270 
5730 _24379_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
5731 _24380_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
5732 _24381_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5733 _24382_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5734 _24383_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5735 _24384_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5736 _24385_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5737 _24386_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
5738 _24387_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
5739 _24388_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5740 _24389_ OAI21x1_ASAP7_75t_R False False False -1 -1 432 270 
5741 _24390_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5742 _24391_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5743 _24392_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5744 _24393_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5745 _24394_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
5746 _24395_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5747 _24396_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
5748 _24397_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5749 _24398_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5750 _24399_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5751 _24400_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
5752 _24401_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5753 _24402_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5754 _24403_ OR5x1_ASAP7_75t_R False False False -1 -1 432 270 
5755 _24404_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5756 _24405_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
5757 _24406_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5758 _24407_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5759 _24408_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5760 _24409_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5761 _24410_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
5762 _24411_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5763 _24412_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
5764 _24413_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5765 _24414_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5766 _24415_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5767 _24416_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5768 _24417_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5769 _24418_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5770 _24419_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
5771 _24420_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
5772 _24421_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5773 _24422_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5774 _24423_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
5775 _24424_ OA222x2_ASAP7_75t_R False False False -1 -1 648 270 
5776 _24425_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5777 _24426_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5778 _24427_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5779 _24428_ OR5x1_ASAP7_75t_R False False False -1 -1 432 270 
5780 _24429_ OA22x2_ASAP7_75t_R False False False -1 -1 540 270 
5781 _24430_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5782 _24431_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
5783 _24432_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
5784 _24433_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5785 _24434_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5786 _24435_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
5787 _24436_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5788 _24437_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5789 _24438_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5790 _24439_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
5791 _24440_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
5792 _24441_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5793 _24442_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5794 _24443_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5795 _24444_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
5796 _24445_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5797 _24446_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5798 _24447_ AO222x2_ASAP7_75t_R False False False -1 -1 648 270 
5799 _24448_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
5800 _24449_ OR5x1_ASAP7_75t_R False False False -1 -1 432 270 
5801 _24450_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5802 _24451_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
5803 _24452_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5804 _24453_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5805 _24454_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5806 _24455_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5807 _24456_ OR5x1_ASAP7_75t_R False False False -1 -1 432 270 
5808 _24457_ OR5x1_ASAP7_75t_R False False False -1 -1 432 270 
5809 _24458_ OR5x1_ASAP7_75t_R False False False -1 -1 432 270 
5810 _24459_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
5811 _24460_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5812 _24461_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5813 _24462_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5814 _24463_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5815 _24464_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5816 _24465_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5817 _24466_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5818 _24467_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5819 _24468_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
5820 _24469_ AO22x1_ASAP7_75t_R False False False -1 -1 486 270 
5821 _24470_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
5822 _24471_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5823 _24472_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
5824 _24473_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
5825 _24474_ OA222x2_ASAP7_75t_R False False False -1 -1 648 270 
5826 _24475_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5827 _24476_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5828 _24477_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
5829 _24478_ OR5x1_ASAP7_75t_R False False False -1 -1 432 270 
5830 _24479_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5831 _24480_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
5832 _24481_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5833 _24482_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5834 _24483_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5835 _24484_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
5836 _24485_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
5837 _24486_ OR2x2_ASAP7_75t_R False False False -1 -1 324 270 
5838 _24487_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5839 _24488_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
5840 _24489_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
5841 _24490_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5842 _24491_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
5843 _24492_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
5844 _24493_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
